"Id","Title"
"54239","Add ""Complaint"" to claim with resume follow up - check status of claim and claim annotation"
"54240","Add ""Complaint"" to claim with stop follow up - check status of claim and claim annotation"
"54241","Postpone a claim in SSP action ""Complaint"" - check resolving and claim actionable by TIM UI"
"54242","Postpone a claim in SSP action ""Complaint"" - check resolving and claim actionable by Inzicht"
"54243","Check claim in SSP action ""Complaint"" after adding holiday (in due date dates)"
"54244","Redelivery claim, with an address change, in SSP action ""Complaint"" "
"54245","Redelivery claim, without an address change, in SSP action ""Complaint"" "
"54246","Stop caim in SSP action ""Complaint"""
"54247","Resume claim in SSP action ""Complaint"""
"54248","Check that the Complaint created mail has been sent"
"54249","Check that the Complaint resolved mail has been sent"
"54250","Check that the Complaint resumed mail has been sent"
"54251","Generate ManualRiskEstimation note"
"54252","Upload clearable claim and add IA with ""Action"" follow up (should end with IA Claim Pending actionable)"
"54253","TIMUI - Resolve IA Claim Pending actionable by rejection - after SSP Action IRCR code on IA"
"54254","TIMUI - Resolve IA Claim Pending actionable by print - after SSP Action IRCR code on IA"
"54255","Resolve IA Claim Pending actionable by mix - print and reject"
"54256","Expire claim in IA claim pending actionable"
"54257","Stop claim in IA claim pending actionable"
"54258","Add payment agreement and check messages"
"54259","Resolve payment agreement and check messages"
"54260","Check if -/- sign appears where it should for C/D for offset files (f.e. MZ302)"
"54261","Check if -/- sign appears where it should for C/D for xml file (f.e. GDS802)"
"54262","Check if -/- sign appears where it should for C/D for specific offset files (f.e. ZH309, LH308)"
"54263","Check if all codes appears in IRCA send from VecozoEmulator (file, claim, claimline) for offset files (f.e. MZ302)"
"54264","Check if all codes appears in IRCA send from VecozoEmulator (file, claim, claimline) for xml files (f.e. GDS802)"
"54265","Check if all codes appears in IRCA send from VecozoEmulator (file, claim, claimline) for specific offset files (f.e. ZH309, LH308)"
"54266","tested in 45801 : ENG | Upgrade Claim API to .NET 8 (ID: 49772)"
"54308","Check if IRCA is complete and parsed correctly into the DB"
"54309","Check automatic anwers for IRC (offset files)"
"54310","Check automatic anwers for IRC (xml files)"
"54311","Check automatic answer for IR (offset files)"
"54312","Check automatic answer for IR (xml files)"
"54313","Check automatic answer for IR (ZH)"
"54314","Check automatic answer for IRC (ZH)"
"54319","Create new rule and verify tooltip reason text"
"54320","Edit rule and verify tooltip reason text"
"54360","Check warning popup for pending change after creating a new acquistion rule"
"54363","Todo_Goedkeuringen_Exclude insurance company and check flasing orange exclamation mark _(NL)Update contract participant exclusions"
"54373","Check Old api whether there left only few enpoints: Settlements"
"54374","Verify dropdown list 'Beroepsgroep' is of correct size"
"54390","Inzicht - create leniency stop on a claim"
"54394","check email after breake PA"
"54395","check IPaymentRejectedDebtorEnriched  messages after breake PA"
"54396","check claim status after breake PA"
"54491","Check if unused Swagger configuration that caused a SIG security issue was removed"
"54550","TIM UI - TO DO - INBOX - OPEN TICKETS - check signalr"
"54551","TIM UI - TO DO - INBOX - MY TICKETS - check signalr"
"54552","TIM UI - TO DO - INBOX - CLOSED TICKETS - check signalr ( there is no signalR <- POGO)"
"54553","TIM UI - TO DO - INBOX - Amounts per subject - check signalr (no signalR here <- POGO)"
"54554","TIM UI - TO DO - MATCHING - check signalr on matchig/after matching etc"
"54555","TIM UI - Inurer - Requests/Answers - check signalr"
"54556","TIM UI - BA View - Files and Claims - stop the claim - check signalr"
"54557","TIM UI - TO DO - Finance - Paybacks/Settlements/Forwards - check signalr on To Be Checked, Parked, Checked, Sent tabs"
"54561","Compare requests and responses between new and old api - GET"
"54562","Compare requests and responses between new and old api - POST"
"54640","Check integrity of data in the table TIM_webapi..ClaimFileModels"
"54641","Check integrity of data in the table TIM_webapi..ClaimModels"
"54642","Check integrity of data in the table TIM_webapi..ClaimModels for PI Printed"
"54643","Check integrity of data in the table TIM_webapi..ClaimModels for 2nd reminder"
"54644","Check integrity of data in the table TIM_webapi..ClaimModels for 1st reminder"
"54645","Check integrity of data in the table TIM_webapi..ClaimModels for CI Printed"
"54646","Check integrity of data in the table TIM_webapi..ClaimModels for CIR Printed"
"54647","Check integrity of data in the table TIM_webapi..ClaimModels for Bailiff"
"54648","Check integrity of data in the table TIM_webapi..ClaimModels after Stop"
"54649","Check integrity of data in the table TIM_webapi..ClaimModels after Redelivery"
"54650","Check integrity of data in the table TIM_webapi..ClaimModels after Resurrection"
"54662","Verify that ApiResourceScopes records for DIP and INVOICE API resources are removed"
"54663","Verify that ApiResourceSecrets records for DIP and INVOICE API resources are removed "
"54664","Verify that DIP and INVOICE API resources are removed from ApiResources table "
"54665","Verify that all AspNetUserGroups records for the ""debtor"" group are removed "
"54666","Verify that all AspNetUsers records for the ""debtor"" group are removed. "
"54667","Verify that all RelatedGroups records referencing the ""debtor"" group are removed "
"54668","Verify that all ClaimTypesGroups records for the ""debtor"" group are removed "
"54669","Verify that the ""debtor"" group is removed from Groups table "
"54670","Verify that the symmetric key ""IIPWebApiKey"" is removed"
"54671","Verify that MigratedItems table contains audit records for all deleted items"
"54672","Verify that IIP2 does not have buttons to switch between layouts Consument - Zorgaanbieder"
"54673","Verify that IIP2 navbar height is reduced to 30 px"
"54674","Verify that following link does work:  {env-iip2-url}/patient/user/create - it was used to create debtor account in IIP2 application"
"54675","Verify that following endpoint does not exists: {env-iip2-url}/api/User/createUser - it should point to empty IIP2 page, when changing method to post, it should return information method not allowed( error code: 405, use postman for that)"
"54676","Verify that IIP2 config is correct: appsettings.json should not contain PatientPortalLoginUrl in urls section"
"54679","Check Validation notes on claim"
"54680","Check Debtor notes on claim"
"54681","Check Insurer notes on claim"
"54707","SSP Action Before Bailiff- create action"
"54708","SSP Action Before Bailiff- Resume action on TIM UI"
"54709","SSP Action Before Bailiff- Stop action on TIM UI"
"54710","SSP Action Before Bailiff- Resume Action on Inzicht"
"54711","SSP Action Before Bailiff - expire expiration item"
"54729","check if brand is sorted alphabetically"
"54730","check if filters are saved when changing tabs"
"54731","check if only one tooltip icon is displayed "
"54788","Compare and verify the email for before CMIB and claim in CMIB."
"54808","Inzicht - Resolve IA Claim Pending actionable by rejection - after SSP Action IRCR code on IA"
"54809","Inzicht - Resolve IA Claim Pending actionable by print - after SSP Action IRCR code on IA"
"54818","TIMUI - Prepare an IA answer to Print"
"54819","TIMUI - Prepare an IA answer to Full Promise and pay"
"54820","TIMUI - Prepare an IA answer to Stop"
"54821","TIMUI - Prepare an IA answer to Quarantine"
"54822","TIMUI - Prepare an IA answer to SSP Action (notareguisure functiojnality)"
"54823","TIMUI - Prepare an IA answer for ZH with sublines"
"54824","TIMUI - Check ZH claimfile with sublines - check claims etc, lines"
"54825","TIMUI - Prepare an IA answer to Print and Stop"
"54826","TIMUI - Prepare an IA answer - Clear again for LH"
"54827","Put CHA file IM001 and process it - check details on UI/DB"
"54828","Check CHA file on the TIM UI"
"54829","Settle settlement for CHA BA"
"54835","check PDP after clearing "
"54837","There is no ""messageSession is null!"" error on approval rejection"
"54846","Check if , there is no ""messageSession is null!"" error on approval rejection"
"54847","Check if , there is no ""messageSession is null!"" error on approval rejection"
"54848","grouping into Algemene_gegevens node"
"54849","Check if there is no ""messageSession is null!"" error on approval rejection"
"54850","Inzicht - Declaraties - Ingediende bestanden - check Vervroeg (Early pay) option"
"54884","Validate that attempting to attach any 0B file will result in an error message in the top right corner"
"54902","Inzicht - try different types of stops - full, closing, leniency (to create separate TC per stop type)"
"54906","Inzicht - create full stop on a claim"
"54907","Inzicht - create closing stop on a claim"
"54909","Check Validations results for MZ - for ClaimFile level"
"54910","Check Validations results MZ - for Claim level"
"54911","Check Validations results MZ - for ClaimLine level"
"54912","Check Validations results MZ - for Claim Line Detail level"
"54913","Check Validations results for GDS - for ClaimFile level"
"54914","Check Validations results GDS - for Claim level"
"54915","Check Validations results GDS - for ClaimLine level"
"54916","Check Validations results GDS - for Claim Line Detail level"
"54917","Check Validations results for ZH - for ClaimFile level"
"54918","Check Validations results ZH - for Claim level"
"54919","Check Validations results ZH - for ClaimLine level"
"54920","Check Validations results ZH - for Claim Line Detail level"
"54922","Check MZ files with Colosseum validation of NZA"
"54923","Check MZ files with Colosseum validation of AGB"
"54924","Check MZ files with Colosseum validation of IC Validation"
"54960","Inzicht - Overzichten - Financiële Positie - check for downloading CSV"
"54961","Inzicht - Overzichten - Financiële Positie - check for downloading Excel"
"54967","create a ircr rule with reason and check if reason is saved"
"54968","edit a rule and add a reason and check if reason is saved"
"54982","Execute the PA for a claim with DigitalConfirmed = 0."
"54983","For claim with DigitalConfirmed = 0 set the Timestamp to be between 00:00 and 01:00 and execute the PA."
"54984","For claim with DigitalConfirmed = 0 set the Timestamp to the value where you will be able execute PA within 15 sec.  Example 15:00:00 the PA should be done up to 15:00:15"
"54985","Check the error message for PA."
"54986","Check the error message for Extend Due DAte."
"54988","Create new rule and check if title of modal  = ""Voeg nieuwe regel toe"" (def)"
"54989","Edit existing rule and check  if title of modal  = ""Pas regel aan"" (def)"
"54991","Overscrhrijf / override a rule and check  if title of modal  = ""Voeg nieuwe regel toe en overschrijf"" (def)"
"54993","Create new rule and check if title of modal  = ""Add new rule"" (def)"
"54994","Edit existing rule and check  if title of modal  = ""Edit rule"" (def)"
"54995","Overscrhrijf / override a rule and check  if title of modal  = ""Add new rule override"""
"55006","Create new rule and check if title of modal  = ""Pas nieuwe regel aan en overschrijf"" def"
"55032","Settle BA Settlement and check POF"
"55033","Settle ROBP Settlement and check report"
"55034","Merge BA settlements on Ledger View"
"55035","Change date of BA Settlement"
"55036","Add correction to BA Settlement"
"55037","Create and send Payback to BA"
"55038","Create and send Forward to Bank Account"
"55039","Create and send Forward to Bailiff"
"55040","Create and settle Profit with an amount < €5"
"55045","Inzicht - Patiënten - Gedeblokkeerde patiënten radiobutton"
"55058","Check for reminders (via email) for accounts created that have never logged in (after 30 days)"
"55059","Check for reminders (via email) for accounts created that have never logged in (after 90 days)"
"55060","Check for deactivation for accounts created that have never logged in (after 60 days)"
"55061","Check deactivation for accounts created that have not logged in for 180 days"
"55065","Find existing contract like Uit./Inf.Zorg/Mondzorg, without Maandelijkse kosten defined. Edit it"
"55066","Find existing contract like Uit./Inf.Zorg/Mondzorg, without Maandelijkse kosten defined. Remove empty record for that fee, add new one and save"
"55067","Create new contract and don't add Maandelijkse kosten fee. Edit contract after save and add new Maandelijkse kosten fee"
"55079","Automatic deactivation of never used Inzicht user's account"
"55103","Check if all log files are created with proper format of title and a file, for a service or API"
"55106","TIMUI BA View - Serach For BA page"
"55122","Check ZH promised amount for IR(IA) for claimfile, claim, claimlines, sublines"
"55123","Check ZH promised amount for IRC(IRCA) for claimfile, claim, claimlines, sublines"
"55124","Check mapping in DB and logs"
"55125","Check manual Answer for IR and for IRC"
"55126","Check IR(IA) and IRC(IRCA) for MZ files"
"55127","Check IR(IA) and IRC(IRCA) for LH files"
"55128","Check IR(IA) and IRC(IRCA) for ZH files"
"55129","Check IR(IA) and IRC(IRCA) for GDS files"
"55130","Check IR(IA) and IRC(IRCA) for HA files"
"55131","Check 0/partial/full promise on IRCA for MZ - total promised amount"
"55132","Check 0/partial/full promise on IRCA for MZ - total footer amount"
"55133","Check 0/partial/full promise on IRCA for MZ - promised amount on lines and claim"
"55134","Check 0/partial/full promise on IRCA for LH - total promised amount"
"55135","Check 0/partial/full promise on IRCA for LH - total footer amount"
"55136","Check 0/partial/full promise on IRCA for LH - promised amount on lines and claim"
"55137","Check 0/partial/full promise on IRCA for ZH - total promised amount"
"55138","Check 0/partial/full promise on IRCA for ZH - total footer amount"
"55139","Check 0/partial/full promise on IRCA for ZH - promised amount on lines and claim"
"55140","Check 0/partial/full promise on IRCA for GDS - total promised amount"
"55141","Check 0/partial/full promise on IRCA for GDS - total footer amount"
"55142","Check 0/partial/full promise on IRCA for GDS - promised amount on lines and claim"
"55143","Check 0/partial/full promise on IRCA for HA - total promised amount"
"55144","Check 0/partial/full promise on IRCA for HA - total footer amount"
"55145","Check 0/partial/full promise on IRCA for HA - promised amount on lines and claim"
"55146","Check manual IRCA for offset files"
"55147","Check manual IRCA for xml files"
"55148","Check automatic answer off offset files"
"55149","Check automatic answer off xml files"
"55150","Check VecozoEmulator behaviour for offset IRCA"
"55151","Check VecozoEmulator behaviour for xml IRCA"
"55152","Check IR Broker/Clearing DBs"
"55153","Check logs (services and VE)"
"55163","Check correctness of a sms message - if it follows specification"
"55164","Check if sms messages are sent correctly on payment page"
"55165","Check if sms messages are sent correctly for 2-factor authentication"
"55166","Check xml deserialization"
"55167","Check adding document - xml type"
"55168","Check logs in RnN_RenderingService for warning when inputting xml file"
"55175","Stop Payment Agreement on the TIM UI"
"55215","Stop ZH claim which contains line details on TIMUI"
"55216","Stop ZH claim which contains line details on Inzicht"
"55217","Redeliver ZH claim which contains line details on TIMUI"
"55218","Resurrect ZH claim which contains line details on TIMUI"
"55219","Accept First Delivery for ZH"
"55220","Reject First Delivery for ZH"
"55221","Push Through ZH claim which contains line details on TIMUI - send to Print"
"55222","Prepare Clearable ZH claim which contains line details on TIMUI - Full promise and Pay"
"55223","Check out the features of the new version of Angular"
"55227","Check regression testing (IIP)"
"55228","Verify on splunk logs for service: TimWebApiInvoice"
"55229","Verify on splunk logs for service:  InvoicePaymentInvoiceStateService"
"55230","Verify on splunk logs for service: InvoicePaymentSyncService"
"55231","Verify on splunk logs for service: TimWebApiInd"
"55232","Verify on splunk logs for service: AnswerReaderInD"
"55233","Verify on splunk logs for service: DocumentDownloaderInD"
"55234","Verify on splunk logs for service: ExpiratorInD"
"55235","Verify on splunk logs for service: InDScheduler"
"55236","Verify on splunk logs for service: InvoiceGenerator"
"55237","Verify on splunk logs for service: InvoicePublisher"
"55238","Verify on splunk logs for service: InvoiceUpdater"
"55239","Verify on splunk logs for service: CmdProcessorInD"
"55243","Verify on splunk logs for service: InvoiceScheduler"
"55247","Test the fix without the migration script - it is now possible to approve change but tag wont be there."
"55248","Run the script and after that new fee change will have the 631 tag."
"55257","Validate that log files of Catalog services and API contain not only NServiceBus-related logging, but also custom log messages related to service/API processing."
"55258","Validate that The folder 'InfomedicsFactoring' was renamed to the shorter 'IF"""
"55259","Validate that the folder 'Downloaded' was renamed to 'DL'"
"55260","Validate that the file name was shortened. The sections 'channel Name' and ' channel ServiceBureauName' have been removed."
"55261","Add an insurer exclusion for  BA"
"55266","check if Fee name ""Bij: Toeslag Factoring Uitgebreid"" is presented on UI"
"55267","check if Opslag digitale nota’s is available for DFa on UI"
"55268","check if Opslag printnota is available for DFa contract on UI"
"55270","check the size of the tabs in Approval page"
"55272","Hide all sections"
"55273","fill sections 1 and 2 and hide first one"
"55274","fill all sections show results and hide 2nd section"
"55275","unhide different combinations of sections"
"55277","Reject modification with long text, check if it's limited to 500 characters"
"55278","Check the rejection in Rejected tab"
"55280","Reject the modification"
"55281","approve modification"
"55283","check if Fee name ""Bij: Toeslag Factoring Uitgebreid"" is presented on UI"
"55284","check if Opslag digitale nota’s is available for DFa on UI"
"55285","check if Opslag printnota is available for DFa contract on UI"
"55287","change % fee"
"55288","approve % change"
"55289","reject % change"
"55290","Add new % fee"
"55292","Contract: Approval: Rejected"
"55294","Contract: Fee change: Overview"
"55295","Contract: Fee change: 1 Client information"
"55296","32182: Contract: Fee change: 2 Wijziging methode -> 'Alle klanten selecteren'"
"55297","Contract: Fee change: 2 Wijziging methode -> 'Alle klanten selecteren met invoeren van uitzonderingen'"
"55328","Contract: Fee change: 3 Fee information"
"55343","Override a rule and check  if title of modal  = ""Add new rule override"""
"55344","Create new rule and check if title of modal  =""Edit rule override"","
"55364","Changing the IBAN for unauthorized BA should not result in creating new pending change"
"55374","Create new rule"
"55376","Create new rule  with 'Startdatum' and 'Einddatum' = date of taday then check these dates after saving the new rule."
"55381","TIMUI2/Add a new IRCR rule and check that 'Reden voor deze regel ' is NOT empty after saving a new IRCR rule"
"55390","InZicht - Incorrecte nota's - Nota alsnog verwerken (push through to IC)"
"55391","InZicht - Incorrecte nota's - Nota alsnog verwerken (remove incorrect treatment, push to debtor)"
"55392","InZicht - Incorrecte nota's - Nota alsnog verwerken (push through to debtor)"
"55393","InZicht - Incorrecte nota's - Nota alsnog verwerken (remove treatment and send to IC)"
"55394","InZicht - Incorrecte nota's - Nota alsnog verwerken (remove treatment and push through to IC)"
"55404","TIMUI2/Add IRCR rule: Check dropdownlist 'Beroepsgroep' in main screen"
"55416","Contract: Fee change: 3 Tariefgegevens"
"55419","Check toaster after creating  an acquistion rule"
"55451","Check that tere is only 1 tooltip after creating an IRCR rule while field 'Reden voor deze regel' is filled in."
"55479","Check that contract label is present in overrided rule"
"55536","TIMUI2/Add a new IRCR rule for a business account BA of a specific customer). (def)"
"55537","Check that: creating an IRCR rule with a start date in the future,  gives one i (information) icon/tooltip instead of  two i (information)  icons/tooltips instead."
"55607","Validate sending IRs to ensure there are no unexpected side effects"
"55608","Validate receiving IAs to ensure there are no unexpected side effects"
"55609","Validate that saving excluded Insurers on BA/Contract tab should not produce any error in console in FireFox"
"55610","Validate that saving excluded Insurers on BA/Contract tab should not produce any error in console in Chrome"
"55611","Validate that saving excluded Insurers on BA/Contract tab should not produce any error in console in Edge"
"55621","Extend due date for claim with status CI printed by 14 days (max amount)"
"55665","Add Address Change - Ticket + Tags + Information added"
"55666","Add Address Change - Ticket + Tags + Information added + Attached file added"
"55667","Add Address Change - Call + Tags + Information added + Attached file added"
"55668","Add Address Change - Chat + Tags + Information added + Attached file added"
"55669","Add Address Change - Social Media + Tags + Information added + Attached file added"
"55670","Add Address Change - Cancel Action"
"55671","Add Address Change - Save Action"
"55672","Add Address Change - Console output"
"55673","Add Address Change - Resume Action in TIM"
"55674","Add Address Change - Second Address Change after resuming action in TIM"
"55675","Add Address Change - Inzicht - Change address and send"
"55676","Add Address Change - Inzicht - Change address and send (digital)"
"55677","Add Address Change - Inzicht - Address is okay and send"
"55679","Add Address Change - Inzicht - Change address and send - after that new Address Change action on the same claim"
"55680","Add Address Change - Inzicht - Change address and send (digital) - after that new Address Change action on the same claim"
"55681","Add Address Change - Inzicht - Address is okay and send - after that new Address Change action on the same claim"
"55684","Add Address Change - old claims (prevous actions)"
"55685","Add Address Change - Ticket + Tags + Information added + Assign Ticket to user"
"55688","Open the 'Overschrijf' / Override modal as a user without  CanUpdateValidationRules rights, and check that all fields are greyed out"
"55690","Stop GDS claim on TIMUI"
"55691","Stop GDS claim on Inzicht"
"55692","Redeliver GDS claim on TIMUI"
"55693","Resurrect GDS on TIMUI"
"55694","Accept First Delivery for GDS"
"55695","Reject First Delivery for GDS"
"55696","Open the edit 'Overschrijf' modal as a user without CanUpdateValidationRules rights and check that all fields are greyed out"
"55697","Open the edit 'Overschrijf' modal as a user with CanUpdateValidationRules rights and check that correct fields are NOT greyed ot"
"55702","Open the 'Overschrijf' / Override modal as a user with CanUpdateValidationRules rights, and check that all fields are greyed out"
"55708","Push Through ZH claim which contains line details on Inzicht"
"55716","Check Payment Page - Account details"
"55717","Check Payment Page - Manually transfer the amount"
"55718","Check Payment Page - Request a payment deferral"
"55719","Check Payment Page - Request a payment plan"
"55720","Check Payment Page - Request a paper copy"
"55721","Check Payment Page - Adjust your details"
"55722","Check Payment Page - Other questions about your account"
"55723","Add Address Change - Inzicht - Change address for same debtor for multiple claims"
"55725","Add Address Change - Inzicht - Change address for same debtor multiple times (>3). Check if toaster appears with information about exceeding amount of address change"
"55727","Extend due date for claim with status 'CIR printed' by 7 days (maximum)"
"55728","API | check extend due date minimum and maximum for CI and CIR"
"55729","API | Check extend due date maximum for CI"
"55730","API | Check extend due date minimum for CIR"
"55731","API | Check extend due date maximum for CIR"
"55732","Extend due date is always possible for agent via TIMUI"
"55742","Verify the message after using PA confirmation link"
"55789","Store UBO information (backend)"
"55800","Verify the 'Assigned to' droplist in BA section"
"55801","Verify the 'Assigned to' droplist in Insurer section"
"55903","Check IR(IA) and IRC(IRCA) for MZ files"
"55904","Check IR(IA) and IRC(IRCA) for LH files"
"55905","Check IR(IA) and IRC(IRCA) for ZH files"
"55906","Check IR(IA) and IRC(IRCA) for GDS files"
"55907","Check IR(IA) and IRC(IRCA) for HA files"
"55908","Check 0/partial/full promise on IRCA for MZ - total promised amount"
"55909","Check 0/partial/full promise on IRCA for MZ - total footer amount"
"55910","Check 0/partial/full promise on IRCA for MZ - promised amount on lines and claim"
"55911","Check 0/partial/full promise on IRCA for LH - total promised amount"
"55912","Check 0/partial/full promise on IRCA for LH - total footer amount"
"55913","Check 0/partial/full promise on IRCA for LH - promised amount on lines and claim"
"55914","Check 0/partial/full promise on IRCA for ZH - total promised amount"
"55915","Check 0/partial/full promise on IRCA for ZH - total footer amount"
"55916","Check 0/partial/full promise on IRCA for ZH - promised amount on lines and claim"
"55917","Check 0/partial/full promise on IRCA for GDS - total promised amount"
"55918","Check 0/partial/full promise on IRCA for GDS - total footer amount"
"55919","Check 0/partial/full promise on IRCA for GDS - promised amount on lines and claim"
"55920","Check 0/partial/full promise on IRCA for HA - total promised amount"
"55921","Check 0/partial/full promise on IRCA for HA - total footer amount"
"55922","Check 0/partial/full promise on IRCA for HA - promised amount on lines and claim"
"55923","Check manual IRCA for offset files"
"55924","Check manual IRCA for xml files"
"55925","Check automatic answer off offset files"
"55926","Check automatic answer off xml files"
"55927","Check VecozoEmulator behaviour for offset IRCA"
"55928","Check VecozoEmulator behaviour for xml IRCA"
"55929","Check IR Broker/Clearing DBs"
"55930","Check logs (services and VE)"
"55931","Check LH transformation lines IR(A) and IRC(A)"
"55949","Validate that the filters work correctly in various combinations"
"55951","Validate that the results are paginated correctly"
"55952","Validate that Care Category type filter works correctly"
"55990","Find older GDS (before .net8 upgrade) claims in dunning and move them to next dunning step"
"55991","Find older (before .net8 upgrade) claims in clearing and move them to next dunning step/finalize etc"
"55992","Resurrect ZH claim which contains line details on TIMUI with Allow Clearing option"
"56006","Check the operation of the STOP action on PA (Cancelling PA) STEPS"
"56019","Business Account details - Ledger - Unsettled - Add financial correction - Add correction to existing settled ROBP"
"56020","Business Account details - Ledger - Unsettled - Add financial correction -Add new correction for the date of existing settled ROBP"
"56054","Validate that FromDate and ToDate filters are working correctly"
"56055","Validate that Care Category type refer to a BA with the specified CareCategory"
"56092","Change address Debtor"
"56093","selecting the checkbox in Contract Edit"
"56096","Check the names of downloaded excel files (Finance tab - STEPS)"
"56104","Check if Excel is downloaded on the Payback Views - all tabs"
"56105","Check if Excel is downloaded on the Payback IC Views - all tabs"
"56106","Check if Excel is downloaded for an empty data"
"56107","check if data is proper in the excel"
"56108","Inzicht | Bulk change debtor address details and verify counter in DB"
"56109","TIM | Change debtor address details and verify counter in DB"
"56147","Check ""Insolventie fase"" dropdown if it shows some options"
"56148","Check these options if they appear in [TIM_Core].[dbo].[DebtManagementPhaseCodeType]"
"56149","Check if call TimWebApiCatalog/odata/DebtManagementRegistrations has appropriate data for PhaseCodes"
"56155","Check unkown files on when CanDownloadUnknown for VSPSOAP channel is set to true"
"56156","Check unkown files on when CanDownloadUnknown for VSPSOAP channel is set to false"
"56157","Check logs for TIM IRBroker ChannelMonitor when CanDownloadUnknown for VSPSOAP channel is set to true"
"56158","Check logs for TIM IRBroker ChannelMonitor when CanDownloadUnknown for VSPSOAP channel is set to false"
"56159","Stop ZH claim which contains line details on TIMUI but was in system before the .net upgrade"
"56160","Redeliver ZH claim which contains line details on TIMUI but was in system before the .net upgrade"
"56161","Resurrect ZH claim which contains line details on TIMUI but was in system before the .net upgrade"
"56162","Check regular IR/IA when CanDownloadUnkown for VSPSOAP channel is set to true"
"56163","Check regular IR/IA when CanDownloadUnkown for VSPSOAP channel is set to false"
"56164","Check regular IRC/IRCA when CanDownloadUnkown for VSPSOAP channel is set to true"
"56165","Check regular IRC/IRCA when CanDownloadUnkown for VSPSOAP channel is set to false"
"56170","Stopped BA check"
"56171","Moved to active BA check"
"56172","Incorrect AGB code check"
"56175","TIM UI Todo - Maintenance View - Annotation template - check view"
"56180","Validate that BA messages are shown"
"56181","Validate that there is no errors in console on provider todo tab"
"56205","Inzicht | Change debtor address details for one claim and verify counter in DB"
"56209","Check if Excel is downloaded on the Forwards to bailiff"
"56211","Check if Excel is downloaded on the Forwards to bank account"
"56212","Check if Excel is downloaded on the Provider todo"
"56214","Check if this error occurs in the server logs"
"56216","See if the Calamiteiten group has a ""CanUpdateMailTemplates"" right in IAM"
"56217","See if the Debtor service desk manager has a ""CanUpdateMailTemplates"" right in IAM"
"56218","See if a user with ""CanUpdateMailTemplates"" can add a template."
"56219","See if a user with ""CanUpdateMailTemplates"" can edit a template."
"56220","See if a user with ""CanUpdateMailTemplates"" can delete a template."
"56221","See if a user without ""CanUpdateMailTemplates"" can add, edit or delete a template."
"56222","Check a new endpoint: odata/MailTemplates [GET]"
"56223","Check a new endpoint: odata/MailTemplates [POST]"
"56224","Check a new endpoint: odata/MailTemplates [PATCH]"
"56225","Check a new endpoint: odata/MailTemplates [DELETE]"
"56226","Check a new endpoint: odata/MessageQueueTypes [GET]"
"56227","See if a user with ""CanUpdateMailTemplates"" can filter templates by the subject column."
"56228","See if a user with ""CanUpdateMailTemplates"" can filter templates by the name column."
"56229","See if a user with ""CanUpdateMailTemplates"" can filter templates by the status column."
"56230","See if a user with ""CanUpdateMailTemplates"" can filter templates by the last edit column."
"56231","See if a user with ""CanUpdateMailTemplates"" can filter templates by Infomedics department "
"56232","See if a user with ""CanUpdateMailTemplates"" can filter templates by CMIB department "
"56233","Check sorting a SUBJECT column "
"56234","Check sorting a NAME column"
"56235","Check sorting a STATUS column"
"56236","Check sorting a LAST EDIT column"
"56237","Check if new templates are added to [TIM_Helpdesk].[dbo].[MailTemplate]"
"56238","Check if a template can't be added without a Department filled"
"56239","Check if a template can't be added without a Subject filled"
"56240","Check if a template can't be added without a Template name filled"
"56247","TIM UI - BA View - Ledger (add financial correction ) - check signalr"
"56248","Compare ZH PDP after the upgrade"
"56258","TIM UI - BA View - Files and Claims - change ViewState of the claimfile - check signalr"
"56260","Check if Unblocked patients are visible on Inzicht and counter shows correct amount"
"56261","Check if Blocked patients are visible on Inzicht and counter shows correct amount"
"56262","Check if Unblocked patients information in [TIM_Core].[dbo].[v_BlockedPatientsOverview] is correctly parsed to Inzicht"
"56263","Check if Blocked patients information in [TIM_Core].[dbo].[v_BlockedPatientsOverview] is correctly parsed to Inzicht"
"56264","Check if Unblocked patients subpage in Inzicht shows correct amount and data for these patients"
"56265","Check if Blocked patients subpage in Inzicht shows correct amount and data for these patients"
"56275","Check the Request DailySettlementOverview in the 'Finance' tab. (STEPS)"
"56276","Check if changing patient status to Unblocked --> Blocked changes counters and data in DB"
"56277","Check if changing patient status to Blocked --> Unblocked changes counters and data in DB"
"56278","check the file for particular time range"
"56280","check the Excel file for the range of dates in the future"
"56281","check the file for the range of dates in the past"
"56286","TIM | Upload a file on BA/Documents tab"
"56312","Check if the annotation update in the Settlement Messages is working correctly"
"56322","Push Through ZH claim which contains line details on TIMUI - send to IC from COV"
"56323","Push Through ZH claim which contains line details on TIMUI - send to IC from File"
"56329","Copy invoice for PA in status 'Printed'"
"56330","Copy invoice for PA in status '1st reminder'"
"56345","Verify the 'Assigned to' droplist in -> To Do -> Finance -> settlement message"
"56346","After new deployment where you log in with first session and no cookies try to use the 'Assigned to' dropdown."
"56347","Prepare Clearable ZH claim which contains line details on TIMUI - IRCR to Print"
"56348","Prepare Clearable ZH claim which contains line details on TIMUI - IRCR to stop"
"56349","Prepare Clearable ZH claim which contains line details on TIMUI - IRCR GlobalContext quick check"
"56359","Copy invoice for PA in status '2nd reminder'"
"56368","Copy invoice for PA in status 'Printed digital'"
"56373","Copy invoice for PA in status '1st reminder digital'"
"56374","Copy invoice for PA in status '2nd reminder digital'"
"56375","Check whether creating and saving a 100% promise Insurer will not cause an error (STEPS)"
"56410","Verify ""Open cases"" mode"
